"name","st_x","st_y"
"中国建设银行(古楼支行)","121.252731","31.105277"
"中国建设银行24小时自助银行(上海古楼路支行)","121.252743","31.105325"
"中国工商银行(桂林路支行)","121.419326","31.175476"
"中国农业银行24小时自助银行(浦银路)","121.206582","30.891778"
"中国农业银行24小时自助银行(六灶支行)","121.697526","31.116033"
"中国邮政储蓄银行ATM(六灶镇支行)","121.697044","31.115985"
"广发银行","121.537659","31.226379"
"中国农业银行24小时自助银行(漕泾支行)","121.413054","30.79525"
"中国农业银行24小时自助银行(上海国权支行)","121.512428","31.291302"
"交通银行24小时自助银行(上海春申支行)","121.403102","31.1028"
"上海银行(闵行支行)","121.360722","31.137549"
"中国邮政储蓄银行(上海分行)","121.508581","31.251336"
"中国农业银行24小时自助银行(上海兴塔支行)","121.075428","30.86716"
"中国建设银行(上海海宁路支行)","121.480069","31.246881"
"中国农业银行24小时自助银行(上海松江支行)","121.22907","31.007126"
"中国农业银行ATM(新海支行)","121.296669","31.817772"
"交通银行24小时自助银行(上海虹康支行)","121.368699","31.208746"
"中国农业银行24小时自助银行(枫泾支行)","121.018246","30.894065"
"中国农业银行24小时自助银行(上海骏丰支行)","121.502166","31.273998"
"中国邮政储蓄银行ATM(胜利村营业所)","121.502639","31.274036"
"中国农业银行24小时自助银行(上海桃浦新村支行)","121.353599","31.284031"
"中国农业银行ATM(上海荡湾支行)","121.765001","31.044418"
"中国银行(真北路支行)","121.377912","31.232338"
"中国邮政储蓄银行24小时自助银行(周浦镇支行)","121.573508","31.11444"
"家乐福中信银行联名卡(凯德龙之梦购物中心)","121.477511","31.270892"
"交通银行24小时自助银行(巨峰路支行)","121.59355","31.280441"
"中国邮政储蓄银行24小时自助银行(鲁班路营业所)","121.474813","31.204977"
"交通银行24小时自助银行(九华路)","121.465399","30.927145"
"中国邮政储蓄银行24小时自助银行","121.407033","31.628798"
"中国工商银行(东昌支行)","121.515954","31.233739"
"中国邮政储蓄银行24小时自助银行(牌楼西路)","121.643539","31.023719"
"中国邮政储蓄银行(新奉公路营业所)","121.643547","31.023662"
"中国工商银行24小时自助银行(北京东路)","121.47858","31.238851"
"中国建设银行(上海南桥支行)(装修中)","121.461854","30.907689"
"汇丰银行(上海联洋支行)","121.558283","31.225533"
"中国工商银行(中华路支行)","121.487436","31.215652"
"中国建设银行(临汾路支行)","121.44809","31.314222"
"中国农业银行24小时自动银行","121.373055","31.357698"
"中国邮政储蓄银行24小时自助银行(乳山营业所)","121.51819","31.234228"
"中国建设银行(长宁支行)","121.408212","31.204021"
"交通银行24小时自助银行(长宁支行)","121.431934","31.21627"
"中国农业银行24小时自助银行(上海凉城路支行)","121.470404","31.287923"
"汇丰银行24小时自助银行(上海嘉麒大厦支行)","121.399667","31.205622"
"中国工商银行24小时自助银行(淮海中路第二支行)","121.455641","31.215909"
"中国邮政储蓄银行(新院营业所)","121.526572","30.830889"
"中国邮政储蓄银行24小时自助银行(虬江路营业所)","121.482185","31.254723"
"中国工商银行24小时自助银行(航华支行)","121.355317","31.166754"
"中国工商银行(航华新村支行)","121.355282","31.166813"
"中国工商银行24小时自助银行(文诚路支行)","121.220794","31.03286"
"中国建设银行24小时自助银行(上海常熟路支行)","121.447028","31.215316"
"中国工商银行","121.445301","31.213933"
"中国建设银行ATM(东方路)","121.524378","31.225862"
"中国银行ATM","121.429519","31.202306"
"中国邮政储蓄银行(武宁路支行)","121.423331","31.23977"
"中国邮政储蓄银行ATM(武宁路支行)","121.423448","31.239752"
"中国工商银行(延吉支行)","121.537489","31.289794"
"中国工商银行24小时自助银行(延吉支行)","121.537481","31.28979"
"中国建设银行(青浦城中支行)","121.112173","31.148196"
"中国邮政储蓄银行(港沿镇卫生院合兴分院东)","121.71208","31.584027"
"中国邮政储蓄银行(宣化路支行)","121.431274","31.217797"
"中国邮政储蓄银行24小时自助银行","121.498343","31.289677"
"中国建设银行(上海临空支行)","121.354179","31.222923"
"中国工商银行24小时自助银行(呼玛路支行)","121.446915","31.339051"
"中国工商银行24小时自助银行(宝山支行)","121.495266","31.372805"
"中国工商银行(宝山支行营业厅)","121.495163","31.372768"
"中国建设银行(高化支行)","121.583764","31.271983"
"中国邮政储蓄银行(书院支所)","121.866625","30.926122"
"交通银行24小时自助银行(顺义路支行)","121.42082","31.231826"
"交通银行24小时自助银行(梅花路支行)","121.557823","31.210107"
"中国农业银行24小时自助银行(颛桥支行)","121.397812","31.072536"
"中国银行ATM(浦东嘉里城)","121.564266","31.212525"
"上海农商银行24小时自助银行(漕河泾开发区支行)","121.396622","31.171121"
"中国建设银行(江桥支行)","121.347606","31.261454"
"中国邮政储蓄银行ATM","121.218884","30.93297"
"中国农业银行24小时自助银行(嘉定环城路)","121.239562","31.384414"
"中国工商银行ATM","121.550409","31.193741"
"中国建设银行24小时自助银行","121.150913","31.382722"
"中国建设银行24小时自助银行","121.390519","31.276081"
"中国工商银行24小时自助银行","121.439385","31.270544"
"中国邮政储蓄银行(龙源路营业所)","121.201291","31.042389"
"中国建设银行ATM(现代化教学中心南)","121.555562","31.292164"
"中国工商银行(师大支行)","121.409874","31.227776"
"中国工商银行(大木桥路支行)","121.462269","31.197623"
"浙商银行(上海闸北支行)","121.454382","31.279866"
"中国建设银行24小时自助银行(罗秀路支行)","121.429913","31.130645"
"中国工商银行离行式自助服务区(上海分行长宁虹桥机场支行中国国际航空公司)","121.775042","31.163171"
"中国工商银行离行式自助服务区(上海分行崇明陈家镇支行金茂凯悦酒店)","121.80016","31.46637"
"中国工商银行24小时自助银行(北临空支行)","121.353271","31.231153"
"中国工商银行(重庆北路支行)","121.469918","31.227569"
"中国建设银行24小时自助银行(陈家镇支行)","121.839447","31.520121"
"中国邮政储蓄银行(合兴营业所)","121.713176","31.583072"
"中国农业银行","121.458362","31.115706"
"中国农业银行(上海昆冈支行)","121.139802","31.031485"
"中国农业银行(方泰支行)","121.218945","31.316131"
"中国农业银行24小时自助银行(上海南汇城南支行)","121.745581","31.0405"
"上海银行(长桥支行)","121.434915","31.134442"
"中国农业银行ATM","121.374107","31.182228"
"中国工商银行24小时自助银行(桂林路支行)","121.419156","31.175441"
"中国邮政储蓄银行(黄渡支行)","121.214792","31.26761"
"中国邮政储蓄银行(真光路营业所)","121.38588","31.253317"
"中国邮政储蓄银行24小时自助银行(上海静安区火车站支行)","121.453047","31.247904"
"中国建设银行(上海延平路支行)","121.441203","31.228391"
"中国工商银行24小时自助银行(鲁班路支行)","121.478325","31.20405"
"中国工商银行24小时自助银行(川沙支行)(装修中)","121.696853","31.198967"
"中国邮政储蓄银行(南汇支行)","121.755201","31.048134"
"中国邮政储蓄银行24小时自助银行(四团支行)","121.71969","30.938805"
"中国邮政储蓄银行(朱家角镇支行)","121.056357","31.109465"
"中国工商银行24小时自助银行(高境支行)","121.490318","31.313523"
"浦发银行24小时自助银行服务","121.535758","31.179662"
"中国建设银行24小时自助银行(环城西路支行)","121.445833","30.904242"
"中国工商银行(世博家园支行)","121.536123","31.163043"
"上海银行(川沙支行)","121.698928","31.190594"
"中国银行24小时自助银行(影业街)","121.435581","31.181442"
"中国银行24小时自助银行(延安东路支行)","121.480034","31.229896"
"中国银行24小时自助银行(柳州路支行)","121.423861","31.171315"
"中国农业银行(桃浦新村支行)","121.353619","31.283958"
"上海农商银行ATM(沈巷支行)","121.056175","31.074847"
"交通银行(上海新桥支行)","121.313507","31.063164"
"交通银行24小时自助银行(新桥支行)","121.313482","31.063175"
"上海农商银行(华漕支行)","121.331606","31.224304"
"上海农商银行ATM(南新分理处)","121.541395","31.170032"
"上海银行24小时自助银行(长海路支行)","121.520491","31.30943"
"中国银行(博乐路支行)","121.252341","31.385711"
"宁波银行(嘉定支行)","121.251233","31.386646"
"中国银行(通阳路支行)","121.448492","30.904042"
"中国银行ATM(通阳路支行)","121.448497","30.903979"
"中国农业银行ATM(上海豪浦服饰城)","121.480883","31.245381"
"中国农业银行(上海张江集电港支行)","121.633213","31.222214"
"宁波银行(宝山支行)","121.494007","31.37188"
"上海农商银行ATM(花园分理处)","121.452743","31.17782"
"上海农商银行(花园分理处)","121.452701","31.177942"
"上海农商银行24小时自助银行(控江支行)","121.529428","31.279136"
"上海农商银行(控江支行)","121.529512","31.279202"
"中国邮政储蓄银行24小时自助银行(东安路营业所)","121.455297","31.189716"
"上海农商银行(三门路分理处)(装修中)","121.480572","31.311214"
"中国工商银行(黄兴路支行)","121.519706","31.292246"
"中国工商银行24小时自助银行(上海黄兴路支行)","121.519688","31.292352"
"中国工商银行(营口路支行)","121.531742","31.306682"
"中国农业银行24小时自助银行(江海支行)","121.459329","30.904377"
"中国邮政储蓄银行(江海营业所)","121.45954","30.903825"
"中国邮政储蓄银行ATM","121.445972","31.194769"
"中国邮政储蓄银行(澳门路支行)","121.443941","31.247158"
"上海银行(常德路支行)","121.441159","31.236633"
"上海银行24小时自助银行(崇明支行)","121.404838","31.630525"
"中国银行24小时自助银行(长阳路支行)","121.540808","31.272105"
"中国邮政储蓄银行24小时自助银行(新港营业所)","121.867201","30.98463"
"中国邮政储蓄银行24小时自助银行(解放街支行)","121.311089","31.291023"
"中国工商银行24小时自助银行(华新街)","121.2266","31.245103"
"中国邮政储蓄银行(华灵邮局营业部)","121.422732","31.274717"
"招商银行(协信星光广场支行)","121.457497","31.298674"
"中国农业银行24小时自助银行(上海新昌路支行)","121.466405","31.23864"
"中国邮政储蓄银行24小时自助银行(静安区支行)","121.443296","31.22468"
"上海农商银行(小蒸分理处)","121.079258","30.988012"
"中国工商银行24小时自助银行(嘉怡路)","121.348374","31.264214"
"中国农业银行24小时自助银行(上海博山路支行)","121.567761","31.252506"
"中国建设银行上海市分行造价咨询中心","121.47656","31.224413"
"中国建设银行上海市分行现金调运中心","121.47656","31.224413"
"汇丰银行上海泰康路支行卓越理财中心","121.469415","31.207642"
"汇丰银行(中国)有限公司上海古北路支行卓越理财中心","121.398784","31.19493"
"中国邮政储蓄银行(蔡路邮局营业部)","121.729225","31.213573"
"上海农商银行ATM(新民支行)","121.538626","31.61762"
"中国农业银行(新民分理处)","121.538792","31.617636"
"交通银行24小时自助银行(子洲路)","121.388758","31.252902"
"中国工商银行上海市分行私人银行中心","121.50599","31.228279"
"上海农商银行(金博分理处)","121.531158","31.166976"
"中国农业银行(国顺东路支行)","121.537139","31.300807"
"中国邮政储蓄银行(宝山区支行)","121.486548","31.397053"
"上海银行ATM(中华路)","121.48326","31.220949"
"中国银行(东建路支行)","121.533708","31.201264"
"平安银行24小时自助银行(上海爱家亚洲社区支行)","121.534967","31.199389"
"兴业银行(宜川路社区支行)","121.436488","31.264222"
"中国农业银行24小时自助银行(金杨新村支行)","121.583701","31.253716"
"中国邮政储蓄银行(香花桥营业所)","121.131451","31.186472"
